User_ID,Movie_ID,Rating
138609,197,5
138609,187,5
138609,30,5
138649,299,3
138649,290,3
138649,273,2
138649,252,3
138649,232,4
138649,191,4
138649,175,3
138649,143,5
138649,83,5
138649,30,4
138654,57,5
138654,30,4
138654,28,4
138669,299,1
138669,290,3
138669,232,4
138669,143,5
138669,83,5
138678,223,5
138678,199,5
138678,175,5
138678,30,4
138686,241,4
138686,118,3
138688,256,5
138688,241,5
138688,181,2
138688,111,5
138688,77,4
138695,275,3
138695,270,4
138695,269,5
138695,209,4
138695,197,4
138695,187,4
138695,143,5
138729,295,3
138729,270,3
138729,232,2
138729,208,3
138729,199,3
138729,191,5
138729,138,5
138729,28,5
138729,8,3
138752,295,3
138752,273,3
138752,241,5
138752,199,5
138752,197,5
138752,187,3
138752,143,3
138752,83,4
138752,30,5
138752,18,3
138768,299,5
138768,208,4
138768,175,4
138817,270,5
138817,257,5
138817,240,4
138817,223,3
138833,273,5
138833,270,5
138833,241,4
138833,199,5
138833,191,4
138833,175,5
138833,143,4
138833,138,5
138833,58,3
138833,46,3
138833,30,5
138833,28,4
138834,299,3
138834,269,3
138834,257,4
138834,199,4
138834,197,5
138834,191,3
138834,175,5
138834,152,4
138834,143,5
138834,118,5
138834,78,5
138834,28,5
138835,299,4
138835,290,3
138835,262,3
138835,199,4
138835,197,5
138835,191,4
138835,187,4
138835,181,4
138835,175,4
138835,108,2
138835,104,4
138835,83,5
138835,58,4
138835,46,5
138835,44,3
138835,30,5
138835,28,3
138835,18,4
138945,295,5
138945,270,2
138945,191,4
138945,175,2
138945,108,1
138945,84,3
138945,30,4
138945,16,3
138980,295,4
138980,253,3
138980,241,3
138980,238,2
138980,197,3
138980,191,5
139003,299,4
139003,257,5
139003,256,2
139003,197,3
139003,191,4
139003,175,4
139003,30,4
139006,290,3
139006,273,4
139006,216,4
139006,199,3
139006,197,4
139006,191,5
139006,175,4
139006,156,3
139006,152,5
139006,111,5
139006,108,4
139006,83,5
139006,76,3
139006,58,3
139006,55,4
139006,30,5
139006,26,4
139006,18,5
139024,299,5
139024,275,3
139024,273,5
139024,175,5
139024,173,5
139024,143,3
139053,270,4
139053,257,3
139053,191,3
139053,188,3
139053,28,3
139078,285,3
139078,191,3
139078,188,5
139078,143,5
139081,197,5
139081,175,3
139081,127,4
139081,108,3
139081,30,5
139107,299,4
139107,295,4
139107,285,4
139107,270,4
139107,256,5
139107,252,4
139107,199,5
139107,197,2
139107,191,3
139107,189,4
139107,178,3
139107,148,3
139107,111,2
139107,108,4
139107,97,4
139107,83,5
139107,30,3
139107,28,5
139107,26,4
139113,299,3
139113,257,4
139113,256,4
139113,187,4
139113,47,4
139113,18,5
139120,299,5
139120,295,2
139120,257,4
139120,256,5
139120,191,4
139120,189,4
139120,148,3
139120,118,4
139120,111,3
139120,108,3
139120,30,4
139147,299,4
139147,285,2
139147,281,5
139147,269,3
139147,241,4
139147,197,4
139147,191,3
139147,187,3
139147,175,4
139147,148,3
139147,138,3
139147,58,5
139147,48,5
139147,30,3
139164,273,3
139164,213,2
139164,197,5
139164,191,3
139164,166,5
139207,299,5
139207,273,3
139207,248,5
139207,223,5
139207,191,4
139207,189,4
139207,178,4
139207,148,5
139207,108,5
139207,30,3
139207,28,4
139212,299,5
139212,285,4
139212,281,3
139212,275,4
139212,270,3
139212,252,4
139212,241,1
139212,197,4
139212,191,4
139212,189,3
139212,175,5
139212,165,4
139212,143,5
139212,138,5
139212,111,3
139212,83,5
139212,77,4
139212,44,3
139212,30,5
139212,18,3
139212,16,3
139212,8,3
139220,273,3
139220,240,4
139220,216,5
139220,209,4
139220,191,4
139220,175,4
139220,104,4
139220,30,4
139258,240,5
139258,191,5
139258,175,5
139258,30,3
139258,28,4
139263,299,3
139263,285,1
139263,270,4
139263,191,3
139263,148,3
139263,30,4
139269,295,4
139269,191,3
139269,175,5
139269,32,5
139297,269,4
139297,257,1
139297,242,5
139297,241,5
139297,232,5
139297,201,3
139297,199,5
139297,191,5
139297,175,4
139297,166,3
139297,143,4
139297,58,4
139297,30,3
139297,18,2
139297,8,4
139297,3,3
139312,241,1
139312,197,4
139312,191,2
139312,187,4
139315,299,4
139315,281,4
139315,175,2
139315,108,5
139315,83,5
139315,28,4
139315,8,4
139325,191,4
139325,30,4
139325,16,3
139331,281,5
139331,256,4
139331,223,3
139331,215,4
139331,199,3
139331,180,4
139331,30,5
139352,270,5
139352,191,3
139352,171,3
139352,76,3
139352,55,4
139358,299,4
139358,252,5
139358,241,3
139358,223,5
139358,199,5
139358,197,5
139358,191,5
139358,152,5
139358,148,4
139358,111,5
139358,30,3
139399,299,5
139399,225,3
139399,197,4
139399,18,3
139430,241,5
139430,187,5
139433,299,5
139433,295,4
139433,290,5
139433,241,3
139433,191,5
139433,133,4
139433,118,5
139433,52,4
139433,30,5
139433,28,3
139445,257,3
139445,199,3
139445,76,3
139445,58,2
139445,30,4
139473,299,5
139473,269,4
139473,242,5
139473,167,3
139473,166,3
139559,299,5
139559,152,3
139559,143,5
139559,58,3
139617,290,4
139617,199,3
139617,197,3
139617,191,3
139617,178,3
139617,44,3
139617,18,4
139638,295,5
139638,283,2
139638,197,5
139638,189,5
139638,175,5
139638,156,3
139638,118,2
139638,97,4
139638,77,2
139639,273,5
139639,240,3
139639,223,4
139639,199,3
139639,191,4
139639,26,4
139657,191,3
139657,143,2
139669,299,3
139669,270,2
139669,269,4
139669,241,4
139669,148,4
139669,111,4
139669,97,4
139681,295,4
139681,269,5
139681,257,5
139681,232,3
139681,197,3
139681,191,4
139681,187,5
139681,111,5
139681,32,5
139681,8,5
139713,290,3
139713,275,5
139713,143,5
139713,97,4
139713,58,4
139724,299,5
139724,257,4
139724,111,5
139724,108,4
139724,58,4
139724,52,4
139724,30,5
139725,122,3
139725,111,5
139740,290,4
139740,285,5
139740,275,3
139740,241,5
139740,199,4
139740,175,4
139740,30,2
139740,8,3
139795,104,4
139795,30,5
139801,270,4
139801,269,5
139801,241,5
139810,299,4
139810,273,5
139810,257,3
139810,209,4
139810,197,5
139810,175,5
139810,143,3
139810,111,4
139810,83,5
139810,48,4
139810,47,3
139810,30,3
139810,28,4
139810,18,3
139845,299,4
139845,257,2
139845,188,3
139845,187,5
139845,33,3
139852,299,3
139852,270,5
139852,241,4
139852,199,3
139852,197,5
139852,188,5
139852,175,3
139852,111,4
139852,108,4
139852,83,3
139852,77,5
139852,58,3
139852,30,5
139867,299,4
139867,33,4
139902,197,3
139902,191,2
139902,175,3
139902,30,5
139937,290,5
139937,199,4
139937,175,3
139937,148,4
139937,104,4
139937,78,3
139937,58,3
139937,55,5
139942,290,3
139942,269,5
139942,241,4
139942,197,4
139942,191,3
139942,180,3
139942,175,3
139942,108,3
139942,83,3
139942,28,2
139942,26,3
139944,285,4
139944,252,3
139944,248,5
139944,240,4
139944,199,4
139944,197,4
139944,191,4
139964,285,3
139964,273,3
139964,240,3
139964,197,3
139964,191,3
139964,187,4
139964,175,4
139964,143,4
139964,127,5
139964,8,4
139967,252,3
139967,232,4
139967,199,3
139967,197,3
139967,175,5
139967,97,5
139967,79,3
139967,76,4
139967,30,3
139989,290,5
139989,257,5
139989,240,3
139989,216,4
139989,209,4
139989,208,4
139989,185,3
139989,175,4
139989,30,5
139989,28,5
139989,17,4
139991,299,2
139991,253,4
139991,241,4
139991,215,5
139991,199,5
139991,167,4
139991,33,3
139991,18,3
139994,299,4
139994,255,4
139994,197,4
139994,187,5
139994,175,5
139994,167,3
139994,143,2
139994,133,3
139994,111,1
139994,78,5
139994,77,4
139994,28,5
140002,285,3
140002,269,2
140002,256,2
140002,191,3
140002,187,5
140002,77,2
140002,58,4
140034,270,4
140034,252,3
140034,240,3
140034,215,5
140034,213,4
140034,199,2
140034,191,4
140034,143,3
140070,189,3
140070,187,3
140070,30,3
140071,290,4
140071,252,5
140071,216,5
140071,167,4
140071,138,4
140071,58,3
140082,299,4
140082,297,4
140082,290,5
140082,270,3
140082,215,5
140082,197,4
140082,191,2
140082,178,4
140082,152,4
140082,143,3
140082,111,2
140082,108,5
140157,281,4
140157,270,5
140157,241,5
140157,199,3
140157,175,3
140157,167,4
140157,118,5
140157,28,4
140162,223,4
140162,191,4
140162,148,5
140162,45,3
140162,18,5
140210,241,4
140210,191,4
140210,118,4
140252,290,5
140252,257,5
140252,256,4
140252,201,2
140252,199,4
140252,191,2
140252,187,4
140252,165,4
140267,241,2
140267,189,5
140267,77,5
140267,44,4
140267,30,5
140267,28,4
140284,257,4
140284,199,3
140284,197,5
140284,191,3
140284,189,4
140284,175,3
140284,143,5
140284,111,5
140284,30,3
140284,28,4
140292,299,5
140292,297,4
140292,191,5
140292,122,4
140295,191,3
140295,189,4
140295,28,3
140302,295,4
140302,152,4
140302,111,5
140302,30,3
140319,108,2
140351,252,4
140351,191,4
140351,143,3
140351,46,5
140351,30,4
140351,28,4
140394,299,4
140394,290,3
140394,241,3
140394,191,1
140394,189,4
140394,118,5
140394,58,1
140395,248,5
140395,241,4
140395,191,4
140395,175,4
140395,143,1
140395,83,3
140395,77,3
140442,281,5
140442,241,5
140442,191,4
140442,152,4
140450,188,5
140450,175,4
140450,143,4
140475,255,4
140475,223,4
140475,166,5
140475,16,4
140479,201,4
140479,175,5
140479,83,2
140491,197,3
140491,189,5
140491,187,4
140491,28,3
140498,299,5
140498,285,4
140498,256,4
140498,225,5
140498,215,5
140498,199,4
140498,197,2
140498,191,3
140498,175,5
140498,166,5
140498,165,5
140498,148,4
140498,118,4
140498,52,5
140498,30,5
140498,28,4
140498,16,4
140503,290,4
140503,275,3
140503,223,4
140503,191,4
140503,30,3
140503,28,3
140516,290,3
140516,281,3
140516,270,4
140516,213,5
140516,208,5
140516,197,3
140516,175,5
140516,111,5
140516,108,5
140516,83,4
140516,32,4
140516,30,4
140529,299,5
140529,257,5
140529,253,5
140529,199,2
140529,197,3
140529,191,5
140529,143,5
140529,77,2
140529,56,4
140565,289,5
140565,270,4
140565,197,3
140565,191,4
140565,187,4
140565,180,3
140565,175,3
140565,48,5
140565,46,4
140580,199,5
140580,175,4
140580,143,3
140580,32,4
140590,299,3
140590,295,4
140590,257,4
140590,181,4
140601,299,5
140601,290,5
140601,252,3
140601,188,2
140601,143,3
140601,30,4
140638,256,4
140638,209,1
140638,148,4
140638,143,1
140656,273,3
140656,238,4
140656,197,5
140664,248,5
140664,175,5
140685,241,4
140685,197,2
140685,175,4
140691,299,4
140691,285,3
140691,127,2
140696,256,4
140696,197,3
140696,178,3
140696,118,4
140696,46,4
140736,290,4
140736,270,3
140736,269,4
140736,241,1
140736,197,3
140744,299,1
140744,252,4
140744,197,3
140744,191,4
140744,108,5
140744,83,5
140744,28,3
140765,299,4
140765,273,2
140767,269,4
140767,225,3
140767,191,4
140767,178,4
140767,77,1
140767,30,5
140767,8,3
140781,299,5
140781,199,4
140781,143,5
140823,290,4
140823,216,4
140823,180,4
140823,108,3
140823,30,3
140844,197,4
140844,187,4
140844,118,3
140844,110,3
140844,108,3
140844,57,5
140844,18,2
140916,295,3
140916,257,4
140916,199,4
140916,166,3
140916,30,4
140935,299,4
140935,275,4
140935,273,3
140935,257,4
140935,197,4
140935,108,4
140935,77,4
140935,48,5
140935,30,3
140935,28,3
140937,199,5
140937,191,4
140971,285,4
140971,273,4
140971,257,4
140971,152,2
140971,83,4
140971,30,5
141020,252,5
141020,191,5
141020,175,4
141020,28,5
141034,289,3
141034,248,4
141034,216,3
141034,201,3
141034,199,4
141034,191,4
141034,152,5
141034,118,5
141034,58,4
141080,290,4
141080,256,4
141080,223,4
141080,175,1
141080,28,5
141148,295,4
141148,270,5
141148,269,3
141148,238,5
141148,199,5
141148,191,3
141148,83,2
141148,58,5
141148,57,5
141157,285,4
141157,270,5
141157,257,5
141157,241,4
141157,216,4
141157,166,4
141157,28,3
141157,26,3
141157,16,3
141159,295,3
141159,273,4
141159,187,5
141159,143,4
141159,111,5
141159,83,5
141159,30,3
141173,242,4
141173,199,5
141173,16,5
141176,295,1
141176,252,3
141176,241,5
141176,175,4
141176,166,3
141176,143,5
141176,138,3
141176,84,5
141176,30,5
141176,28,4
141186,199,2
141188,197,2
141188,175,5
141233,299,4
141233,257,5
141233,252,3
141233,241,5
141233,223,5
141233,199,4
141233,197,3
141233,191,3
141233,111,3
141233,77,5
141286,199,3
141286,108,3
141286,8,5
141325,295,3
141325,270,5
141325,223,4
141325,175,4
141325,18,5
141348,257,4
141348,256,5
141348,241,4
141348,189,5
141348,148,4
141370,295,3
141370,273,3
141370,270,5
141370,269,3
141370,256,1
141370,252,5
141370,223,3
141370,199,4
141370,197,5
141370,191,4
141370,189,2
141370,187,5
141370,143,4
141370,83,5
141370,77,3
141370,58,4
141370,30,5
141370,18,5
141391,295,4
141391,273,4
141413,275,4
141413,257,5
141413,252,3
141413,248,3
141413,241,5
141413,232,4
141413,223,3
141413,197,3
141413,191,4
141413,187,4
141413,133,4
141430,299,3
141430,295,4
141430,290,4
141430,268,5
141430,223,5
141430,185,4
141430,111,4
141430,28,4
141430,18,1
141430,16,5
141446,295,4
141446,175,5
141446,118,4
141446,52,4
141446,30,3
141483,241,3
141483,175,4
141483,79,3
141483,30,3
141506,299,3
141506,285,2
141506,257,4
141506,238,4
141506,199,2
141506,197,5
141506,175,4
141506,171,2
141506,28,5
141506,18,3
141540,275,3
141540,223,4
141540,167,5
141540,148,4
141543,299,3
141543,252,3
141543,165,4
141543,152,5
141543,127,3
141543,108,5
141543,97,4
141543,32,4
141543,30,5
141603,299,4
141603,295,3
141603,273,4
141603,270,4
141603,269,4
141603,240,5
141603,77,4
141625,290,5
141625,191,5
141625,58,4
141625,30,5
141656,257,3
141656,175,3
141656,148,4
141656,30,3
141676,295,3
141676,290,3
141676,216,4
141676,191,4
141676,58,3
141676,44,5
141697,299,5
141697,290,5
141697,241,4
141697,197,3
141697,165,5
141697,57,3
141697,30,4
141745,299,3
141745,290,4
141745,269,3
141745,268,4
141745,257,4
141745,191,3
141745,185,5
141745,166,4
141745,143,4
141745,46,5
141745,44,5
141745,30,4
141745,28,5
141839,299,3
141839,295,3
141839,270,3
141839,269,4
141839,255,2
141839,241,3
141839,223,1
141839,191,4
141839,175,3
141839,143,4
141839,97,4
141839,30,4
141839,28,3
141839,26,4
141851,253,5
141851,223,3
141851,191,5
141851,26,3
141876,299,4
141876,290,4
141876,269,4
141876,257,5
141876,256,4
141876,252,3
141876,232,4
141876,223,5
141876,191,2
141876,175,4
141876,76,5
141899,283,4
141899,269,3
141899,185,4
141899,175,4
141899,83,2
141899,77,4
141899,44,4
141917,290,3
141917,197,3
141917,191,2
141917,166,4
141917,143,5
141917,138,4
141920,285,2
141920,270,5
141920,197,5
141920,191,5
141920,175,3
141920,152,3
141920,138,2
141920,127,4
141920,111,2
141920,30,4
141920,28,4
141920,8,3
141921,290,5
141921,283,5
141921,241,1
141921,209,4
141921,208,4
141921,187,3
141921,178,5
141921,166,4
141921,148,4
141928,241,4
141928,175,4
141928,30,4
141932,232,4
141932,223,4
141932,208,3
141932,199,5
141932,191,4
141932,187,3
141932,175,3
141932,104,5
141932,30,5
141936,257,3
141936,197,3
141936,189,2
141936,143,2
141994,209,3
141994,197,4
141994,191,3
141994,175,5
141994,152,4
141994,111,3
141994,52,4
141994,48,4
141994,30,3
141994,18,4
142065,240,4
142065,175,5
142065,148,4
142078,290,4
142078,213,4
142078,175,4
142085,257,2
142085,30,4
142115,241,5
142115,191,5
142115,187,2
142115,175,4
142115,148,5
142115,108,4
142115,84,3
142115,46,4
142224,299,5
142224,197,5
142224,167,4
142270,269,4
142270,262,5
142270,240,4
142270,199,5
142270,197,2
142270,188,5
142270,166,5
142270,148,4
142270,118,3
142270,83,3
142270,30,5
142270,28,5
142279,270,3
142279,252,4
142279,175,4
142279,156,5
142279,30,5
142310,299,5
142310,187,3
142310,175,3
142310,79,3
142310,30,5
142356,297,5
142356,273,5
142356,241,4
142356,148,4
142356,44,4
142356,32,4
142396,289,3
142396,285,4
142396,269,5
142396,48,5
142396,30,5
142396,28,4
142405,143,5
142405,58,4
142423,238,4
142423,191,3
142423,175,2
142423,30,4
142436,299,3
142436,270,4
142436,199,4
142436,191,3
142436,185,4
142436,175,4
142436,118,4
142436,108,4
142436,44,4
142436,30,4
142436,28,4
142441,299,3
142441,108,3
142468,299,5
142468,30,4
142487,255,3
142487,223,5
142487,199,4
142487,191,2
142487,30,5
142487,8,4
142492,285,3
142492,283,4
142492,273,5
142492,257,4
142492,256,4
142492,241,2
142492,240,4
142492,191,4
142492,189,1
142492,187,5
142492,185,2
142492,175,3
142492,167,2
142492,143,3
142492,138,5
142492,118,3
142492,83,3
142492,78,3
142492,26,4
142494,299,3
142494,295,5
142494,111,3
142494,28,5
142512,299,5
142512,197,5
142512,175,4
142512,111,5
142522,299,5
142522,290,4
142522,199,4
142522,197,5
142522,191,4
142522,148,5
142522,33,3
142538,44,4
142538,30,3
142582,223,4
142582,197,5
142582,175,3
142610,295,2
142610,197,4
142610,191,4
142610,189,3
142610,166,5
142610,111,4
142626,191,4
142626,118,5
142761,255,3
142761,209,4
142761,208,5
142761,191,4
142761,175,3
142761,30,3
142817,253,3
142817,199,3
142817,148,5
142817,143,3
142817,30,3
142827,199,5
142827,191,4
142827,152,5
142827,143,5
142827,8,3
142880,199,5
142897,295,5
142897,285,5
142897,241,2
142897,197,5
142897,187,3
142897,108,5
142909,273,4
142909,269,4
142909,268,4
142909,191,5
142909,187,4
142909,83,5
142924,299,4
142924,199,3
142924,83,3
142946,257,5
142963,191,3
142963,189,4
142963,17,4
142986,295,5
142986,225,4
142986,199,4
142986,197,3
142986,58,5
142991,175,3
143007,189,4
143007,77,4
143007,30,5
143011,299,3
143011,273,4
143011,199,3
143011,191,5
143011,166,4
143011,111,5
143011,56,4
143011,30,5
143014,156,5
143014,78,4
143014,44,3
143014,30,4
143014,3,4
143016,295,1
143016,273,2
143016,187,4
143016,18,5
143031,18,4
143100,299,4
143100,270,2
143100,257,3
143100,191,5
143100,143,4
143100,28,5
143105,285,5
143105,241,5
143105,156,5
143105,143,5
143105,104,4
143111,270,3
143111,208,3
143111,175,3
143113,295,5
143113,273,5
143113,257,4
143113,111,5
143113,30,3
143120,285,5
143120,197,4
143120,191,4
143120,175,5
143120,156,1
143120,143,2
143120,111,5
143120,77,3
143120,76,2
143120,30,5
143120,18,5
143127,283,5
143127,273,4
143127,241,4
143127,223,4
143127,191,3
143127,143,4
143209,299,4
143209,295,4
143243,290,5
143243,28,1
143250,299,3
143250,257,3
143250,223,4
143250,199,5
143250,197,5
143250,189,5
143250,167,3
143250,152,5
143250,30,2
143250,28,5
143278,299,2
143278,270,3
143278,209,4
143278,191,2
143278,46,5
143314,171,3
143314,77,3
143398,299,5
143398,290,5
143398,289,4
143398,255,4
143398,166,3
143398,143,4
143398,58,4
143398,28,3
143416,275,5
143416,268,5
143416,256,4
143416,241,3
143416,213,3
143416,175,2
143468,248,3
143468,152,3
143468,108,4
143468,83,4
143468,77,4
143468,30,1
143487,148,3
143502,197,4
143502,143,4
143502,118,4
143503,273,5
143503,111,5
143503,97,1
143503,30,2
143575,273,4
143575,197,4
143575,191,5
143575,30,4
143578,269,3
143578,216,4
143578,191,5
143578,187,4
143589,295,5
143589,285,4
143589,270,3
143737,290,3
143737,285,3
143737,275,3
143737,273,4
143737,252,4
143737,232,2
143737,199,5
143737,197,3
143737,191,5
143737,189,2
143737,28,3
143737,16,3
143749,290,3
143749,275,3
143749,270,4
143749,191,5
143749,143,4
143749,108,5
143749,83,4
143749,77,3
143749,30,5
143750,299,2
143750,188,5
143750,143,3
143750,118,5
143750,30,5
143774,175,4
143774,30,4
143774,28,5
143776,299,5
143776,262,5
143776,199,5
143776,197,3
143776,78,4
143784,269,3
143784,241,5
143784,240,3
143784,191,4
143784,175,4
143784,28,4
143791,78,4
143791,30,4
143831,295,2
143831,270,5
143831,257,3
143831,256,3
143831,199,4
143831,189,5
143831,175,5
143831,111,4
143831,57,4
143845,209,5
143845,166,3
143845,30,2
143868,299,4
143868,295,5
143868,290,5
143868,248,4
143868,143,3
143868,111,5
143868,78,4
143871,299,4
143871,252,5
143871,189,3
143871,118,4
143871,30,2
143889,299,3
143889,290,3
143889,285,4
143889,269,4
143889,252,3
143889,191,3
143889,175,5
143889,148,2
143889,143,5
143889,118,4
143889,78,4
143938,273,5
143938,252,5
143938,197,5
143938,191,4
143938,188,3
143938,166,2
143938,118,3
143938,111,4
143938,108,5
143938,77,3
143938,28,2
143938,18,4
143938,8,5
143944,299,4
143944,191,3
143944,178,5
143944,143,4
143944,111,5
144007,295,4
144007,285,4
144007,270,3
144007,241,5
144007,199,4
144007,191,4
144007,175,3
144007,143,4
144015,268,3
144015,191,5
144015,118,4
144015,47,2
144053,299,2
144053,290,5
144053,257,4
144053,197,4
144053,143,5
144053,77,4
144053,30,3
144099,285,4
144099,275,3
144099,257,5
144099,248,3
144099,225,4
144099,201,3
144099,189,2
144099,173,4
144099,148,4
144099,143,4
144099,108,5
144125,295,3
144125,290,3
144125,199,3
144125,189,4
144125,180,5
144125,111,4
144125,108,2
144125,78,5
144125,77,5
144125,30,5
144125,18,4
144129,299,3
144129,252,4
144129,167,4
144129,152,4
144129,143,2
144149,290,4
144149,273,4
144149,191,4
144168,223,5
144168,199,4
144168,197,3
144168,148,5
144168,30,3
144200,199,4
144200,166,1
144200,148,3
144200,97,2
144200,58,5
144207,295,4
144207,270,5
144207,241,4
144207,143,5
144207,111,4
144207,110,3
144207,30,4
144230,215,4
144230,191,5
144230,178,2
144230,30,4
144256,295,5
144256,208,3
144256,191,4
144256,175,4
144265,295,4
144265,197,3
144265,191,4
144265,148,5
144265,108,3
144265,33,4
144265,30,3
144271,257,4
144271,223,5
144271,216,3
144271,148,3
144284,295,4
144284,58,5
144284,28,5
144284,8,5
144290,283,3
144290,270,4
144290,256,4
144290,108,5
144290,58,4
144290,30,4
144290,17,5
144318,299,5
144318,290,5
144318,199,3
144318,143,4
144318,30,3
144318,28,5
144454,285,3
144454,269,4
144454,241,3
144454,156,5
144454,122,3
144454,33,4
144464,241,4
144464,197,5
144464,152,4
144464,138,5
144464,118,5
144464,83,3
144464,58,4
144464,44,5
144480,290,3
144480,283,5
144480,270,4
144480,191,5
144480,30,3
144480,26,5
144494,197,5
144494,152,5
144494,52,3
144530,299,4
144530,269,3
144530,197,3
144530,175,2
144530,30,4
144533,299,5
144533,273,3
144533,241,3
144533,197,2
144533,175,2
144533,148,4
144543,285,4
144543,252,5
144543,241,3
144543,191,5
144543,189,3
144543,187,5
144543,180,5
144543,30,5
144546,299,3
144546,257,3
144546,143,4
144546,30,5
144556,285,3
144556,283,5
144556,269,3
144556,252,4
144556,241,3
144556,238,4
144556,223,3
144556,197,5
144556,191,5
144556,148,4
144556,138,4
144556,111,5
144556,83,3
144556,30,2
144577,295,5
144577,290,4
144577,285,3
144577,273,2
144577,270,5
144577,269,1
144577,268,4
144577,253,4
144577,252,4
144577,241,5
144577,197,3
144577,191,2
144577,175,5
144577,118,4
144577,108,5
144577,78,2
144577,30,4
144617,290,5
144617,191,3
144617,167,3
144617,108,4
144687,191,4
144714,232,3
144714,187,4
144716,295,2
144716,199,5
144716,197,3
144716,175,4
144716,138,2
144716,77,4
144716,44,3
144716,30,3
144717,290,5
144717,289,5
144717,256,4
144717,241,3
144717,191,5
144717,188,4
144717,108,4
144717,83,3
144717,28,5
144733,299,5
144733,273,3
144733,256,4
144733,241,5
144733,175,4
144733,143,4
144733,48,3
144733,30,2
144737,299,3
144737,241,3
144737,209,5
144737,187,5
144737,127,3
144737,118,4
144737,30,4
144759,290,4
144759,270,4
144759,191,4
144759,77,4
144813,270,4
144813,197,4
144813,118,3
144836,275,4
144836,257,5
144836,209,4
144836,197,5
144836,187,4
144836,143,3
144836,28,2
144836,18,4
144870,232,3
144870,175,4
144870,156,4
144870,122,5
144870,118,5
144870,108,2
144870,30,4
144870,18,3
144896,191,3
144896,175,2
144909,299,4
144909,285,4
144909,273,4
144909,262,4
144909,240,4
144909,197,3
144909,191,5
144909,189,5
144909,175,3
144909,8,4
144921,268,2
144921,77,3
144921,30,2
144934,299,3
144934,295,5
144934,290,5
144934,273,5
144934,270,5
144934,257,4
144934,238,5
144934,191,4
144934,175,2
144934,44,5
144938,295,5
144938,273,4
144938,270,4
144938,257,4
144938,241,4
144938,197,3
144938,191,2
144938,175,4
144938,78,5
144938,48,5
144938,30,3
144938,18,4
144961,295,4
144961,269,5
144961,225,3
144961,197,3
144961,191,4
144961,175,4
144961,44,5
144961,30,3
144965,191,4
144965,148,3
144965,30,1
144978,295,5
144978,255,5
144978,248,3
144978,187,4
144978,166,3
144978,30,4
144979,273,3
144979,199,1
144979,187,3
144979,33,4
144979,30,5
145009,270,5
145009,30,5
145032,299,3
145032,273,4
145032,257,4
145032,201,4
145069,299,3
145069,283,2
145069,108,3
145069,104,4
145069,18,4
145072,285,4
145072,273,3
145072,269,5
145072,252,2
145072,209,4
145072,197,4
145072,175,4
145072,118,4
145072,111,4
145072,30,5
145077,299,4
145077,175,5
145082,290,4
145082,241,4
145082,191,4
145082,148,3
145082,143,5
145082,97,3
145082,30,5
145087,189,4
145112,283,4
145112,223,5
145112,30,5
145112,28,3
145155,285,2
145155,138,5
145155,46,3
145155,28,3
145252,223,4
145252,138,5
145271,295,5
145271,273,5
145271,257,4
145271,241,5
145271,187,5
145271,30,5
145278,252,5
145278,238,3
145278,111,5
145278,30,5
145280,299,4
145280,290,4
145280,223,3
145280,187,2
145280,175,4
145280,44,4
145280,30,4
145373,295,3
145373,290,4
145373,285,4
145373,257,3
145373,197,3
145373,191,4
145373,187,5
145373,17,3
145406,143,4
145406,78,4
145406,77,3
145424,299,4
145424,257,3
145424,241,3
145424,225,3
145424,187,5
145424,181,4
145424,148,5
145424,30,4
145424,8,3
145437,299,4
145437,273,5
145437,270,5
145437,241,4
145437,187,4
145437,175,3
145437,8,4
145456,191,3
145456,189,3
145456,175,5
145458,256,4
145458,166,4
145476,283,4
145476,273,4
145476,257,3
145476,241,4
145476,191,5
145476,97,3
145476,33,5
145476,30,3
145490,290,5
145490,270,2
145490,216,3
145490,191,3
145490,175,4
145490,97,4
145490,30,5
145514,223,4
145514,197,4
145514,191,3
145514,185,4
145514,181,3
145514,175,4
145514,143,5
145514,111,4
145514,97,4
145514,48,4
145514,30,2
145545,295,4
145545,191,3
145545,83,4
145548,257,3
145548,216,5
145548,28,5
145601,241,4
145615,299,5
145615,295,3
145615,290,4
145615,268,5
145615,253,3
145615,241,5
145615,209,3
145615,191,4
145615,188,5
145615,175,3
145615,148,5
145615,143,3
145615,111,3
145615,28,4
145615,16,3
145616,143,3
145616,110,5
145635,223,3
145635,197,4
145635,175,4
145635,143,4
145635,58,4
145641,299,3
145641,270,5
145641,191,3
145641,175,4
145641,148,5
145641,118,3
145641,83,4
145641,30,5
145654,299,4
145654,295,3
145654,275,5
145654,240,5
145654,232,3
145654,175,5
145654,165,4
145654,156,4
145654,143,5
145654,118,4
145654,58,4
145654,30,4
145664,297,2
145664,197,3
145664,143,5
145664,77,3
145664,30,3
145719,299,4
145719,248,4
145719,241,4
145719,223,5
145719,197,5
145719,138,4
145719,118,5
145719,58,5
145719,56,5
145719,30,4
145733,299,5
145733,257,4
145733,197,4
145733,191,3
145733,143,4
145733,77,4
145733,30,3
145757,257,4
145757,187,3
145757,44,3
145772,290,4
145772,187,3
145772,175,3
145772,108,3
145775,299,4
145775,281,4
145775,191,3
145775,181,5
145775,143,1
145775,111,5
145798,285,5
145798,257,5
145798,216,5
145798,56,4
145828,290,5
145828,209,2
145828,199,3
145828,111,5
145828,28,5
145873,299,4
145873,290,3
145873,257,3
145873,223,5
145873,191,1
145873,175,5
145873,104,3
145873,97,4
